CC,BsId,AreaId,Nusers,Season,QoS
2.7680861511623065,7,10,3836,0,1
3.8874194106084583,4,5,2764,2,2
3.940643302208604,21,10,1535,1,4
4.087136004410687,11,4,7486,2,4
4.8919254342351515,8,9,7825,2,4
3.296671615649612,11,3,3431,3,1
2.407511422452943,9,5,8917,2,2
1.5255461479106294,15,6,6185,1,2
4.8122512334854495,15,8,4071,0,2
1.4687488800010846,19,10,4120,0,2
3.509623613711213,16,10,2381,1,1
3.049108713684432,24,3,2007,3,3
4.716164452811794,7,1,7980,3,3
1.8287084853137046,21,5,5976,2,3
2.0643887670241843,15,2,350,2,4
3.7551246724356813,17,7,4902,2,2
1.2418797620682174,10,3,6834,3,4
1.5770037992938755,16,4,5463,1,4
2.6259221452641466,21,2,8933,3,2
3.7123436116556676,20,1,7717,2,1
2.914755320352424,9,8,1732,1,1
3.5961067822228565,6,5,8479,1,1
4.940215098482632,13,10,2024,2,2
4.499794235586721,3,1,5662,3,2
3.756115730992243,11,9,2509,2,3
3.2382664050959122,18,2,5230,0,4
3.4728566643214878,12,3,8345,2,2
1.6572605488705885,5,3,342,2,4
3.228782045565065,10,1,3790,2,4
4.254339675538519,15,10,6946,0,4
4.838374979294083,25,4,4307,0,4
1.1883632231126198,12,8,1624,2,1
3.524777996705221,7,4,4008,1,3
2.8878098354021855,21,8,7675,3,2
3.305226951542433,8,8,2813,0,1
1.680800832900065,12,3,1979,2,2
3.455863368898956,12,4,3915,1,2
1.177633030590255,15,1,7018,0,2
3.4654192580066137,14,5,809,3,3
4.2737033112679885,16,1,6681,3,1
3.1738074774817586,5,9,2212,2,1
4.935329372158127,1,4,8083,3,3
2.931815212027337,4,9,5480,3,3
1.2270001733048836,22,9,9221,1,3
2.0388553140187704,1,2,6750,3,3
3.9794520109539637,11,8,687,3,3
4.428559484434199,20,3,7368,2,4
4.072671458055665,22,10,877,0,1
4.844767925453336,2,2,6692,2,2
4.63952557119846,19,4,5058,2,4
3.2806360142191617,10,8,2014,2,2
2.9269812506288577,1,5,9921,1,3
4.543892421033595,22,1,7558,2,3
4.103251176943932,12,1,449,0,1
3.5600171852669398,14,9,3113,1,1
3.3473021444325317,7,5,5413,1,4
1.1970949237292978,23,5,7426,0,3
2.182193720256742,1,1,5337,0,2
4.396393752560183,4,10,383,2,4
1.8812976680324316,17,9,9224,1,3
4.840063370481853,15,3,952,0,4
3.760189241011413,3,6,4529,0,3
4.450105884485919,8,4,2245,2,4
3.2835201544653305,6,4,3889,0,4
1.259599256452245,9,8,3646,1,3
1.7921420331280884,2,8,5219,0,4
3.247404267786009,9,5,7682,0,2
3.22899796004875,7,7,6361,1,4
4.0016555406930365,2,9,3903,1,1
4.480910179852047,5,5,4131,1,3
4.904791830921608,4,4,6664,1,3
1.9642511678056036,18,9,8374,1,4
2.3635645103666647,5,10,965,1,4
3.023918670952594,3,9,109,3,1
2.917343902419215,17,3,8013,0,2
4.154159431721217,10,8,5961,3,4
1.7492424506054411,12,4,3270,0,2
1.2047764552996019,10,2,4320,1,1
1.4608279964791153,19,6,1736,0,1
2.053004771305635,25,1,9525,0,3
1.3829577055626925,13,10,8516,0,4
2.0664284262383954,6,2,7585,0,2
4.349282688385566,7,6,6628,1,2
2.4695091092547736,3,1,8027,1,4
4.707013873999885,1,5,867,3,2
1.4136911202454945,9,6,7618,0,1
2.693320631683998,13,1,3078,1,3
2.326324010629125,5,10,7557,2,3
4.5971602785885874,2,9,3436,2,3
3.8106014142425746,20,4,1919,3,2
1.1234795925623136,19,4,2603,2,2
1.7267171139532476,4,8,1277,2,4
1.4991936903853027,19,5,9457,3,3
2.129750428831713,6,7,8132,0,4
4.4359577306661855,13,3,3046,1,1
2.3843787606804723,23,3,6372,1,4
4.192706714293948,20,9,1660,2,1
4.61332100452943,23,4,2078,3,3
4.376419300237464,9,5,5607,0,2
3.632857893777344,25,5,4753,1,3
1.1104155300646013,24,2,7231,1,4
4.537937159488623,18,8,6873,1,4
4.57524476555435,11,5,2400,1,2
2.2889234945350516,9,7,1606,0,2
1.4053570355237004,6,4,7949,1,2
2.0360281396656235,16,6,9529,3,1
3.4211547670251385,17,1,8981,0,3
2.9832414021567666,24,7,2826,1,3
2.0204405064614805,2,4,2558,1,4
2.846229425467335,7,7,2909,2,4
3.0557730468273476,7,1,2961,3,4
1.2127078357339451,3,4,1400,3,1
3.0356746764994704,9,3,2171,2,1
3.495086002347601,3,8,9541,0,3
3.059168638236975,22,8,9724,2,3
3.3583742596478396,5,2,4858,3,3
2.302502091070246,1,1,8787,0,2
3.273640703572428,16,9,3291,2,4
1.2208833464859947,3,7,78,1,3
1.1798861907979634,1,7,8203,3,2
4.197655982467712,13,4,4103,2,1
1.3770100538501189,20,7,5541,1,1
4.537625829747698,18,7,7233,2,2
1.1110312304300005,1,1,8114,3,3
4.285885447787859,15,9,7272,2,2
4.725089796774204,15,3,2801,3,1
2.0435236938172747,17,3,7431,1,3
2.443783869616063,4,10,594,3,2
3.1358552594355773,7,6,1913,0,2
2.3363381986750804,17,6,6486,2,4
2.816987819023753,13,4,4996,3,1
3.4322239246388535,19,2,5937,0,4
4.697992198896483,17,3,8164,2,1
2.855556367366016,2,4,3540,0,4
1.3907551056989544,7,4,4029,1,1
4.727369533183154,2,7,7931,0,1
2.627958291997496,18,8,6401,1,1
2.4334883346007925,25,7,953,1,3
4.213996841522665,2,6,5801,1,3
4.038126821091325,10,3,6412,1,4
2.638724148195554,25,5,4643,1,2
1.1367667241025097,12,2,5769,2,1
2.1853885142975726,21,1,1810,1,1
1.9470786294800089,10,3,8000,3,3
2.2363186708355087,14,6,6836,2,2
2.7182123074301194,5,4,8515,2,3
4.767393688142034,11,5,6794,0,1
4.0999320539868975,5,2,1060,1,3
2.9382494771111514,22,8,1282,1,2
4.035815114559201,21,9,1510,0,3
4.940541601162069,9,8,9067,1,2
2.226144043616138,11,1,7010,2,2
3.65135860873475,15,7,2779,2,3
2.083737037827632,8,3,574,3,2
3.34020071512353,1,7,2029,1,1
2.0431137556625876,2,10,5616,2,2
1.2456640926895122,23,6,1920,0,4
2.472473955919385,12,4,4450,1,3
1.0916238517301022,23,1,7455,3,3
4.774996397138952,6,8,9607,2,4
1.532708099546865,13,1,327,0,4
1.166552733067927,22,1,2945,0,1
4.3596066159373095,15,1,4794,0,4
3.31827848248094,3,7,5989,3,4
2.166535375786558,20,4,1591,2,1
2.9247297591636805,10,3,9896,3,1
2.277172024774412,6,1,4658,3,4
4.668962652836548,18,3,9731,0,2
2.7169874247494663,15,5,2281,0,4
2.9934300754351617,24,7,2124,1,4
4.93889984868836,13,1,4352,0,2
1.5218515682022211,2,1,5435,2,3
3.230664504783212,16,7,8472,2,1
4.245572765485105,11,5,2732,0,3
2.445455444027495,13,2,1304,0,3
3.2093666711354936,17,6,8591,2,2
4.214077734911606,20,1,6261,3,3
3.5971297437571614,2,2,9299,0,4
2.7024208835644763,24,10,7702,2,3
1.8974442048144238,15,8,2003,3,4
2.3437129008345203,6,4,6579,2,2
1.9556765240288323,3,7,342,1,2
2.5423932601415316,23,6,1409,1,4
2.029035609405753,13,7,8777,2,4
3.3877945682708375,22,6,1293,0,4
1.9865016817423977,15,7,3177,1,1
4.180238082427163,16,2,426,0,4
3.011968225913398,19,4,520,3,1
3.539102476733023,15,4,397,1,1
3.591243350333924,8,6,1353,3,2
3.558932985978601,13,10,9060,0,2
2.6801232994345487,3,5,820,1,2
2.964194390564564,11,9,4313,2,2
1.1130649973254814,15,10,4507,1,4
4.178954378829209,14,7,4169,1,4
2.638917113332904,3,9,9266,0,2
2.490330211587087,17,10,2325,3,3
3.835333549262002,16,1,3428,1,2
4.619658143455204,21,6,4234,3,1
2.4596317237858187,12,8,7943,0,1
3.7136656123703333,16,5,5942,2,4
2.7910000633605825,5,5,1792,3,4
2.940961970082868,23,7,9544,0,3
1.0823312545916703,8,4,1134,3,2
1.7051466326617257,23,4,768,1,1
1.036812488928383,17,3,7019,2,1
4.39771522101093,25,2,2026,2,3
1.4604219163572134,14,1,6633,1,2
1.6170511919622856,10,4,9580,3,2
3.3577867399408805,13,6,3749,3,2
1.2614602901552319,24,1,7959,2,4
3.2177131477967547,6,9,2226,2,4
1.328293865206188,24,4,609,1,3
4.5827059236762935,4,5,6341,3,1
4.2777470990139115,3,6,9906,0,3
1.5386503887448266,19,2,1467,1,2
4.6753957687724395,3,10,6708,1,2
4.576596290337147,11,3,5359,2,1
4.531243640218637,14,8,8290,3,3
2.411454279256039,24,2,880,0,4
4.813600252875128,25,8,8047,2,2
3.418137792314271,10,3,9022,0,1
4.291765997932972,7,4,7620,2,2
3.546460687687592,14,4,8826,1,3
4.491002774288875,7,10,7645,0,2
1.8891672180073478,10,2,8800,2,2
1.5563788300578758,16,5,4902,1,3
3.8382465400400925,11,10,158,2,4
4.775767594793027,19,10,6753,3,3
2.550210470114547,14,10,22,3,2
3.0229462437686747,14,8,1500,1,2
2.706466174127995,14,2,5003,0,4
3.3444681855699,21,1,5088,1,3
1.7088149062850495,17,6,2679,3,2
4.552865935810868,5,4,3540,1,1
2.301931829532044,11,10,5475,3,3
1.5326408946173187,5,5,3926,2,2
2.560186741336123,12,3,8624,0,4
4.768165423553178,8,7,1573,0,1
4.167897978323367,9,4,8312,1,3
4.52958078482832,7,4,6274,1,4
2.501579171306676,6,5,455,0,1
4.4957676164224605,13,10,100,0,3
2.6625911341975907,6,3,9243,2,1
4.633824840677871,22,5,9705,0,3
4.212724528968019,14,2,343,0,4
4.138689378167073,12,3,3381,3,2
2.9806451189039653,10,9,9857,1,3
4.631771678898568,12,5,6776,1,4
2.173186575680565,20,1,8984,0,2
2.2910480096510253,25,8,9316,1,2
1.496367021344311,25,8,4381,0,2
4.243216297242418,4,3,8463,1,1
3.542378885431998,14,9,4576,0,2
2.822526308983166,8,3,8930,3,1
3.0951154544325172,7,9,5406,1,4
2.166950199783773,10,5,1958,2,3
2.102318499753366,4,6,8324,0,3
2.6645019662923763,12,9,2028,3,3
1.6321938032560794,8,10,1347,0,1
1.4939075691925883,7,7,5282,3,4
2.5535058454112196,12,8,537,0,2
2.988548061913928,12,4,7635,1,3
4.281561761427723,10,6,3698,2,2
2.6805748591904663,19,1,5664,1,2
4.402179021125157,6,10,5094,3,1
3.392516666097144,7,8,3595,1,1
3.8934392386266508,23,5,6526,0,1
1.7728635167784619,2,10,7863,3,3
4.880737700621639,12,5,7946,0,2
4.151437947400343,20,3,6514,2,2
4.594103943149032,2,8,435,3,2
1.458008369728049,25,1,6335,2,1
2.7183975545634342,16,5,4832,2,2
2.270229056034253,7,1,6765,3,1
2.7490241443277887,10,2,6152,3,2
4.008118993453797,19,8,8581,1,3
1.825239917377151,8,7,8807,2,3
4.894157376136288,25,5,7516,0,1
4.332524114689203,7,3,9859,1,2
3.734683572997233,24,6,5782,1,2
4.897815004211083,9,10,1439,2,4
4.089586172613263,2,5,2157,1,3
2.1311588034231295,23,4,4391,0,4
4.453211209600914,23,3,548,1,4
2.8046842963973875,8,3,3059,2,2
2.8046766961387197,23,3,5441,0,3
2.400518752607122,4,8,4964,1,4
4.378507532343752,1,8,7837,1,2
1.4798632287575182,13,5,9636,2,1
2.0118840528481527,8,4,5061,3,3
4.916263888192267,11,9,6342,2,3
2.4429312482572323,20,5,9121,3,1
2.427028086483988,15,8,8539,1,4
2.345713510904963,24,8,5038,0,2
4.834524119725358,25,3,8806,3,3
2.4284668839067076,20,4,3881,0,1
1.0454339198614635,17,4,1208,3,4
3.7372395894468964,22,4,9716,0,3
1.6590089187334662,5,9,6254,2,4
4.322513917942013,16,3,8689,0,4
1.6205141558670544,15,7,272,0,2
4.017336428164345,20,4,4333,3,2
4.030327774578804,6,2,3044,0,4
2.594552809493864,18,8,5075,1,3
4.484839435784321,6,5,1853,0,3
1.2949196159049468,17,4,7103,0,4
4.3642306844625764,24,5,5973,1,4
2.919317565209073,14,1,1561,3,4
3.5615069920545968,20,5,8040,2,4
3.8983901358492408,21,6,7105,2,2
3.8576921280030163,7,10,3194,3,3
3.7464951347024393,1,7,862,3,4
1.1497582966152615,19,3,2994,1,3
3.257785082408365,3,9,6316,1,2
1.0462423129487082,25,7,4636,0,3
2.910593470896573,24,6,8408,1,3
4.245960652835067,6,4,5645,0,1
4.944931848933821,2,5,7711,2,3
2.178236746686415,12,4,6637,0,1
1.7960824541400897,1,3,8795,2,4
3.027718726613086,1,5,511,2,4
3.484205069030929,3,9,5291,0,4
1.174515889529598,16,6,898,0,1
3.680283962227569,9,2,1744,3,1
1.7716686385584173,23,9,2296,2,1
4.710554569289124,22,4,1221,1,1
2.590175313489512,17,4,9790,3,2
3.9622839801853003,2,9,3439,1,1
2.93002353192421,7,6,2149,1,2
4.693540015494284,6,2,564,1,4
2.4635504475468863,7,10,4081,3,1
4.663569510327847,10,4,5056,3,3
1.5089015901388434,19,1,2262,0,1
2.460810537941148,2,9,9500,1,1
4.479323599290407,25,4,5099,2,4
1.4995076273804124,3,5,9381,0,1
2.99185061420579,13,6,2510,1,1
4.908583051218692,5,2,2996,1,2
3.5540831644978583,19,4,4531,3,1
2.0183647513271925,24,6,9957,0,1
1.286933902174423,13,4,3997,1,4
1.8991063731976547,15,1,4953,1,1
3.9035658416909507,10,3,223,1,1
2.8318246955397055,16,6,6157,0,4
3.339576556303908,5,5,389,1,2
2.788770694841603,3,2,7349,0,2
4.877256734908795,2,4,40,2,2
3.5832221601559056,16,6,2175,1,4
2.0639251693106613,4,2,626,1,2
1.439145866395196,21,7,660,2,3
2.8409411028730998,10,8,4061,0,4
4.771001572934335,24,4,8076,2,2
3.117098142828991,3,5,9735,0,3
2.800444528042269,10,6,515,2,2
1.8251493049238423,24,5,6710,0,4
2.5233963188800437,22,10,4742,2,4
3.157680421220223,18,9,6707,0,3
2.713086759889036,19,10,8207,0,4
3.3271945304007535,4,10,3069,1,3
3.7880901987318287,3,2,3434,1,4
4.448148103241606,23,2,9878,1,3
1.4399143085376682,9,9,2728,1,4
4.440372179804033,18,3,3810,2,4
2.9512349755440224,6,2,1077,0,1
4.390935751593958,9,8,7987,2,2
2.5104085296649936,25,7,3724,0,2
1.6631817905406265,4,3,5440,0,1
2.318470461394582,5,6,880,1,2
1.3745937927006557,16,8,8842,2,1
3.399436770780806,18,1,6121,3,4
4.147778425170332,4,6,8423,1,4
2.0120728138036346,23,3,6346,1,3
4.479601439419671,15,10,9434,1,2
2.7979154270319695,8,10,8468,1,3
1.1793434628972865,4,1,7655,0,1
2.394764899630303,18,7,8925,2,3
2.9979076244806673,8,8,4166,1,3
1.4303598541837808,5,6,8550,2,1
1.2764171950646412,21,4,4352,1,1
2.7418779784804888,23,2,5295,0,3
3.372708799567785,18,8,1489,3,3
2.7619673981685113,12,6,5732,0,4
3.9122308594256974,4,5,4961,2,3
4.338214434075103,7,4,500,1,2
3.8031982333394976,9,10,3606,0,3
3.3262776216804286,19,1,7129,1,2
3.947546117079541,24,4,5232,2,4
2.400268519986747,1,7,5286,3,4
4.321098463538185,13,4,5018,3,4
2.53252795990717,21,6,1881,1,2
4.607307174175848,6,5,8568,1,2
1.1167108348234427,4,8,1296,2,1
4.705366580424623,15,7,1991,1,1
3.6223817553773885,2,7,8898,1,2
2.4534140036034184,5,5,8450,3,2
3.0259637438513973,20,6,1190,3,2
4.085388915753908,23,6,284,2,2
4.9621110405500515,12,10,3718,0,4
4.657168337839799,6,1,9068,2,4
2.8666284074864214,12,7,7444,3,1
4.49831792487122,14,5,1892,1,4
1.572717520175273,21,2,5516,2,2
4.49968715234025,7,10,812,1,2
3.5509208257698517,10,3,6819,2,1
1.6464261973508258,1,9,2839,2,4
4.973388187515403,21,2,6654,1,1
3.976090944938026,21,8,9531,0,3
2.2676620850982596,16,4,2233,3,3
2.821917736662002,19,9,9245,3,2
1.6606550256666965,7,7,9938,1,1
2.3536440174861597,20,10,6225,1,4
4.6994130876927755,12,5,1110,3,3
2.3591918755458825,5,3,459,3,1
4.955751373004665,24,6,456,2,4
1.8202986128486973,8,10,8815,0,3
4.048731072784102,11,9,9724,3,3
3.6205590605059483,18,5,5961,1,1
4.609585697114104,24,2,4668,3,1
4.235606572200043,6,4,1615,1,4
2.233102280745798,13,1,3600,2,4
3.115314244753803,19,9,3516,1,4
2.617400784776864,16,2,9766,2,4
4.569435520227043,20,7,2006,1,2
1.3702205276603356,22,3,4519,1,2
4.412583621153119,3,3,1329,0,4
4.980576106883655,7,10,5035,3,1
3.1476333755586148,15,8,1552,0,1
4.26504256700245,10,6,8371,0,3
4.953260308360681,10,4,7487,2,2
1.0430918750646647,12,3,2274,3,1
2.9701264953662796,11,8,9727,3,1
2.851018521595867,23,7,4503,0,4
2.4107686595654894,12,7,4885,3,1
2.2426495782645497,20,5,5488,1,4
2.9269612455159377,3,3,1871,2,3
4.692355059298064,7,7,9325,1,3
3.205022138252194,11,5,279,0,3
1.6858171686191814,25,7,1457,0,3
3.052932125827351,7,5,2660,0,4
3.4329573759684933,7,8,975,1,2
3.4584514629326644,8,6,5384,1,3
3.638413527234395,12,3,6448,3,2
3.961026385378967,19,2,6552,3,4
4.274830389862027,22,3,7553,0,1
4.2124620415472265,22,10,543,2,3
4.849796976847521,5,3,2867,2,1
2.045310757739328,9,8,8434,2,4
2.8673916760610147,25,6,9990,3,3
4.091541549473291,12,1,8248,2,2
1.0558846935975192,5,1,1828,3,4
3.5559519414941136,19,1,435,0,3
3.2993172775676336,17,2,9603,0,4
2.4139759754136403,5,4,4338,3,3
3.53001811367363,22,1,713,2,3
1.9692611196216467,23,6,1754,3,1
3.9458357448276664,14,6,457,3,1
3.4349964639783908,21,7,3100,3,2
1.2561120913900297,16,7,4816,3,2
4.673884120829975,4,7,3067,2,3
4.439693672808231,18,1,7288,2,1
1.6293781801016514,1,2,5710,1,4
1.1855650489121103,9,1,4906,3,3
3.1907629633383214,13,3,4339,1,4
4.386227265743676,2,9,74,3,4
2.245568356775828,17,2,56,3,2
4.45661909084707,12,2,7051,2,3
3.559408994909998,16,10,9183,1,1
2.3073599164913916,4,10,1077,3,4
1.8789664720328179,1,5,3906,1,4
4.142267313149126,5,6,2375,1,1
1.330056609851702,15,5,280,3,4
1.8921866522852206,4,8,421,0,4
4.846808818453441,9,10,1519,2,3
1.7596795441448063,19,10,6447,0,4
2.3460232298690533,11,3,4453,2,2
3.783274064981933,8,1,403,1,3
2.2021559294205373,2,2,4961,1,4
2.398299641546065,9,1,845,2,1
3.1567093332362175,1,2,7752,2,2
3.8195187949109797,15,8,9821,0,1
4.398657612614079,12,2,4119,0,2
3.15173545310554,9,4,5081,1,3
1.2700702387730027,7,5,8774,3,3
2.1644283291257644,13,8,9538,0,1
1.2444483346370765,3,8,1448,3,4
2.829511153522433,22,7,4089,1,3
2.067566580052542,5,1,9993,2,3
1.8667661730983287,23,6,8604,3,3
3.179177514047971,9,5,1542,1,2
1.7823521504473288,21,3,5525,0,3
1.8475641952127964,17,8,5640,0,2
3.53110557950433,19,9,5428,0,1
1.3845935407453216,9,6,5514,2,2
2.315301489386187,21,3,1844,3,1
3.641775437752562,13,3,1547,0,3
1.5531210616701046,25,2,7614,0,3
2.7791258185544483,22,4,5622,1,3
1.7266640863642633,8,1,8510,1,2
4.249741177234757,17,7,180,2,1
3.6829858776045703,23,5,6030,1,2
4.10284883814068,14,5,7308,2,4
3.1834183187311034,14,3,5214,1,3
1.6129121094914418,10,1,5210,3,2
3.8389914075622213,22,5,4704,1,1
3.125842924002194,2,9,6048,3,3
4.851070414045967,20,9,3818,1,2
3.915513395183538,5,10,5704,0,2
4.281566153814268,1,5,6878,1,3
1.7672533563610053,6,1,8533,3,2
4.759213285959749,3,4,5509,0,2
2.8963919121610857,3,5,369,1,1
3.2403261168498876,17,9,9086,2,3
1.1555185341738254,9,5,7050,2,4
2.8570748116107674,24,3,3974,0,2
2.296977977100862,16,2,289,1,1
2.8691334163769255,1,7,2574,1,1
2.0445050389413755,21,9,1270,1,3
1.6700403737068732,25,10,4334,0,4
3.4065625431277096,14,3,463,3,1
4.1143549400347945,21,2,3017,2,1
4.686088855830738,22,5,7165,3,2
4.352790663830592,15,3,1050,1,1
1.2106572554866544,21,4,6231,0,1
2.766018984955473,1,2,6742,2,2
2.8267917706217407,3,5,2308,3,2
2.218350505041026,2,6,2163,1,2
4.362588312367167,25,6,2370,2,1
3.718313382219328,24,1,3027,3,3
4.7335361849840165,7,5,590,0,1
2.572526186375714,13,3,3045,1,4
2.30605785865001,9,2,8662,0,4
1.2478516168630929,20,8,3810,2,4
1.1201936732982647,1,1,8628,3,3
3.6269713265347154,7,7,729,2,1
1.1108393372461132,15,10,1437,2,2
4.9592569391563215,25,8,1051,1,1
2.239383548631838,18,6,5853,1,1
1.9815258464614511,5,1,9857,2,4
2.6420207543492156,21,8,4719,0,4
2.905665136346492,15,10,7973,2,2
1.6712316673320755,14,8,3843,3,2
3.048755118656357,11,9,8870,0,4
2.442720481613299,12,7,6041,0,3
3.4494058528481966,17,4,9692,0,1
1.3630487327389313,10,4,3083,2,1
2.015748507836783,10,3,9607,0,2
1.5204590422531008,23,5,775,2,1
4.312623906947058,22,3,8837,0,3
4.828248618829948,2,2,3742,3,2
1.747545538888795,9,5,2050,3,4
4.870234817557643,3,8,6004,3,3
3.242292207469226,5,5,3610,2,4
2.0143086816802724,21,7,8745,2,1
3.3878902496864303,19,3,9231,1,3
4.543738393020389,3,10,1908,1,1
3.6382155532486724,24,3,9874,3,2
1.3202308925260295,12,6,2363,1,3
2.4871308679899906,11,8,4405,1,4
3.693234448005399,8,7,7611,0,3
2.115649894333477,5,5,1459,1,2
2.27638141154359,12,4,5630,3,3
4.16715747161939,9,7,4368,0,4
1.1750473233546694,10,9,3646,1,1
2.442998491034527,3,8,621,2,1
3.607162373540586,24,1,7789,2,2
2.020683162453469,20,1,588,3,4
1.6650827295510173,12,5,9276,3,1
3.6091185876401317,18,1,3024,2,2
4.017126000395441,12,8,1396,2,2
2.3016673245711234,18,9,6257,2,3
3.1812619648334732,8,6,2221,0,2
1.9927312444465493,3,4,4602,2,2
4.839933312595628,3,10,6519,0,4
2.5432532807928765,17,5,8495,0,1
2.732204227805336,11,4,1365,3,4
2.004779995606028,25,8,8196,3,3
4.027528142706885,23,2,2583,0,4
4.5586274669614895,16,7,1404,0,3
3.781743994048902,2,10,8011,0,4
2.2267117012234534,24,7,4995,3,4
3.153619973548627,2,10,8686,2,1
2.055781140822785,2,4,4113,2,4
1.076402206137006,4,6,93,2,4
1.7818394687925116,1,9,6983,0,3
2.9501518911211786,6,2,6568,2,4
1.1856089895476423,10,7,6241,3,3
2.328965477221459,12,7,7715,1,4
2.291229562928603,5,4,84,1,2
3.705234702514075,14,7,7237,1,3
1.2042198810910234,11,7,8371,0,3
3.3269726038272007,17,10,4797,3,3
1.4361261346032603,24,1,5852,2,3
2.512338200844647,17,7,2331,1,2
2.8618617059373843,1,10,9217,2,1
3.15794365850609,22,7,9517,3,1
1.360328956588209,4,6,4246,3,2
4.588069087782351,3,10,752,2,3
4.800582635406935,4,5,7856,1,1
2.655223650466596,11,8,5145,1,4
2.905043322506172,4,2,5746,0,4
4.564971533315823,1,6,6347,3,3
2.555939177412187,10,7,9111,1,2
1.4951629853240278,11,2,8170,0,4
3.9050286207957376,20,5,9089,2,1
2.273099987419329,2,7,5552,2,3
3.3900760740144684,7,9,9319,1,1
2.6166775419312645,14,7,9878,0,4
4.8504114215479746,21,7,5573,1,1
1.0032254212701526,7,2,1817,3,3
1.1229336251362225,17,2,2725,2,2
4.762554873664145,21,8,2104,0,3
3.141752525689945,8,1,7358,0,2
3.8428778643837576,21,7,5281,0,4
2.943892113172266,8,1,6360,3,4
3.4162897231407507,5,5,4335,3,3
3.9455780408999073,10,10,5884,0,1
1.6298352166212537,18,4,9714,1,2
2.3186540230212205,16,6,2293,1,1
4.573309891380055,3,3,2895,2,2
3.9663721424876566,19,9,4628,3,3
4.366756857594483,13,5,2390,0,2
4.144219710627047,4,9,3673,1,4
2.2032492749487655,15,1,2591,2,4
4.766958896521238,15,2,6261,2,4
1.4926249242950456,12,2,9240,0,2
3.370692674765568,3,5,6339,3,1
3.516222575331282,20,8,5118,3,1
1.0475224954562612,4,2,4478,2,3
3.548252874429644,20,5,6245,1,3
2.6334305905793323,6,3,4993,2,4
4.929982157728375,20,5,1699,3,4
4.283931743364336,8,7,7782,0,3
4.063346249434487,1,6,9513,0,4
4.9887207162654,5,2,4936,2,2
1.2304026678495523,5,10,332,0,1
2.7201665815006484,22,9,6752,0,1
2.9200145628492673,21,9,5933,2,1
1.6418218259041168,1,8,7399,0,3
4.232704667236614,14,9,5013,3,2
2.405008153406412,12,7,7383,1,1
3.2185843604562847,17,5,861,1,2
3.7033712775262617,20,2,6819,3,4
4.539672168324504,21,9,6477,3,3
3.0409692336953555,16,5,1720,2,4
4.040855061283821,24,6,7786,2,3
3.7904550469770824,16,6,3965,3,4
2.6078396814336546,18,6,699,0,3
2.9503047359294983,22,6,6755,3,3
2.65605571647534,20,6,4530,0,1
3.910438187752602,10,8,7344,2,1
4.577119420109671,20,5,7746,3,3
4.92857824279528,25,1,1137,3,1
4.720614177867717,17,9,1557,1,1
3.7419808558401475,8,7,3753,0,3
2.5998154893762573,23,7,7856,1,4
3.7432548959725636,7,2,1583,2,1
1.0368405682210735,22,9,4748,1,3
3.5365998594137227,7,1,6206,3,3
2.696831994070187,8,5,3297,3,2
3.3332060571284865,3,8,2171,2,1
2.366729760796535,7,7,5975,3,3
4.701823843519108,6,2,30,0,4
1.25758535881259,5,5,222,1,3
3.814867911282178,19,8,9868,1,2
3.594492132411476,4,9,8509,0,4
1.0157170188679179,9,3,1899,1,1
4.554183475982637,13,7,193,3,3
2.685580593094724,17,6,4247,1,2
2.8089689184199402,21,3,5943,0,3
2.579243922020298,16,7,9180,2,4
3.925659132526356,21,4,6477,2,1
1.5171663410067522,11,3,3784,2,2
2.866363240380545,5,2,5968,3,3
4.175533210096113,5,3,5160,1,1
1.3867404079290324,4,3,8214,2,1
4.174739125233624,7,6,6416,2,3
2.204168903237387,10,1,2708,3,3
3.81237019985698,20,10,4354,3,3
3.962886912394433,24,5,7226,2,3
3.6213859069461227,7,3,3758,0,4
4.286425073954839,20,3,9362,2,2
4.444264384270564,16,1,2813,0,1
1.5221256844635218,19,3,180,0,3
4.8434096839701155,8,1,6520,2,1
1.1041114185039187,10,2,775,1,4
2.5850394165040917,15,3,7405,2,4
2.8114897792587312,19,5,427,3,3
3.4365492872716237,9,1,4748,3,3
3.873429140114667,20,10,468,3,3
1.7072119395785177,7,4,1927,2,1
4.306630431727892,4,9,5966,0,4
3.0755319586157204,1,6,2587,1,1
1.6794497227767633,5,4,4272,0,4
2.4374233352942873,9,6,3482,0,2
2.891106912037039,13,2,514,0,1
1.9086870208214588,23,1,7,3,2
1.5930987931641911,12,2,2583,1,2
3.436547514027705,7,1,9745,1,2
2.338259026717485,13,8,1012,1,1
3.387122794584037,12,1,9953,2,4
2.1196680950086226,25,6,4537,0,3
2.122543720248859,11,8,98,2,4
2.126797692406893,4,8,4664,3,3
2.471688053079741,18,9,8606,1,3
2.444721299289967,12,10,1903,2,4
1.2628932623350346,9,2,5510,3,4
2.213394777984246,24,4,6350,2,1
1.1365063261735409,21,2,4536,2,2
1.626599829434919,2,10,8950,3,2
2.0578947802828877,8,2,5346,2,3
2.4654336748488648,9,2,3348,3,4
4.64955631640464,21,7,9212,2,2
2.1239555753058412,18,3,6510,1,4
1.0466143480081413,3,8,9484,0,2
1.6054044559405334,16,3,6810,3,1
1.6814366559231764,11,4,5197,1,3
1.1128250507392927,8,7,8134,3,4
4.344412692204724,12,9,2474,0,2
2.061137702550932,13,6,8561,0,3
2.6304506310263007,25,6,2293,1,1
